t;x;y;z;Flag
1497475634,0228899;0,004756470730119977;0,05321015848438877;0,0;False
1497475635,495005;0,033446243196810554;0,13765730823521014;0,0;False
1497475636,363694;0,061681354193434484;0,1822224851491694;0,0;False
1497475637,2354603;0,09742440282260464;0,22127902846366976;0,0;False
1497475638,102156;0,13921603042995545;0,253279185182627;0,0;False
1497475638,9558716;0,18522754217606108;0,2771817426105547;0,0;False
1497475639,8226671;0,23544399316762582;0,29297716255237577;0,0;False
1497475640,6853426;0,28739797451479526;0,2997415017631443;0,0;False
1497475641,5479512;0,33973247369126447;0,29736475512984994;0,0;False
1497475642,373574;0,3887095445202514;0,28659331422344314;0,0;False
1497475643,251285;0,43802819862652564;0,2663718752221863;0,0;False
1497475644,1170218;0,48241222710621023;0,2381850594020049;0,0;False
1497475644,9869874;0,5213673830830147;0,20249280737587724;0,0;False
1497475645,8567073;0,5534491201868111;0,1605329269758042;0,0;False
1497475646,724345;0,5776268783700979;0,11371416569971102;0,0;False
1497475647,5829372;0,5931235285137162;0,0639249236810746;0,0;False
1497475648,4425952;0,5997674334692809;0,012139688063597156;0,0;False
1497475649,2952476;0,5973893254498084;-0,03959095899810397;0,0;False
1497475650,1588626;0,5859495303546037;-0,09077758862626979;0,0;False
1497475651,0224354;0,5657711766264688;-0,13918735884113773;0,0;False
1497475651,9362006;0,5355930604356887;-0,18574970324735146;0,0;False
1497475652,7919989;0,49999746596862893;-0,22362376427899985;0,0;False
1497475653,6496532;0,4583032280973971;-0,25484527480572877;0,0;False
1497475654,5114033;0,41160594368708425;-0,27847715425044745;0,0;False
1497475655,3691285;0,3617518804601488;-0,29358382422484475;0,0;False
1497475656,2299614;0,3099081032540911;-0,2998431329806145;0,0;False
1497475657,0866735;0,2579522272981007;-0,2970444016665687;0,0;False
1497475657,9383204;0,20749636072150696;-0,2853871143535508;0,0;False
1497475658,7930708;0,1596838314664597;-0,2651668766864484;0,0;False
1497475659,650703;0,11593443303427792;-0,2368995387311776;0,0;False
1497475660,5104077;0,07764902364475343;-0,2013977763081254;0,0;False
1497475661,4201343;0,04449152190353489;-0,15721323935645587;0,0;False
1497475662,276784;0,02117241875741005;-0,11070437357825864;0,0;False
1497475663,1353712;0,006215328705197143;-0,06075070893446031;0,0;False
1497475663,9979663;0,00012669979337975867;-0,008718112704878659;0,0;False
1497475664,854654;0,003130245693112099;0,04322487867654033;0,0;False
1497475665,7164834;0,015161075772574473;0,09416467806047761;0,0;False
1497475666,5731895;0,03568587031325293;0,1419102183519654;0,0;False
1497475667,4318206;0,06429024958916493;0,1855849102109372;0,0;False
1497475668,2904887;0,09998938517044045;0,22360024304867962;0,0;False
1497475669,1481426;0,14167992635613086;0,2548266414565764;0,0;False
1497475670,0109663;0,1884350291941196;0,2784883031208201;0,0;False
1497475670,9206524;0,24138613136051948;0,29422370456884284;0,0;False
1497475671,839298;0,29686944822052747;0,29999017168766706;0,0;False
1497475672,7449243;0,3516815316481303;0,2955226615012786;0,0;False
1497475673,6005514;0,4019028008008874;0,2821721171738884;0,0;False
1497475674,4602225;0,44928021612907776;0,2602332118464948;0,0;False
1497475675,3188705;0,4920888201234852;0,2304525016980727;0,0;False
1497475676,180465;0,5292093084973348;0,19357182476206036;0,0;False
1497475677,0360525;0,5591731466047407;0,1511179423817844;0,0;False
1497475677,892702;0,5813842690092587;0,10406986899885567;0,0;False
1497475678,757405;0,5952205775805918;0,0534100831540969;0,0;False
1497475679,616997;0,6000097666803896;0,0014245272193134765;0,0;False
1497475680,5217395;0,5952497855783595;-0,05324838879748547;0,0;False
1497475681,3754113;0,5816519184171474;-0,10334333481416483;0,0;False
1497475682,2280343;0,559715466841592;-0,1501840066212084;0,0;False
1497475683,0857587;0,5297820219671093;-0,19289164926123614;0,0;False
1497475683,9456117;0,49285213674205536;-0,2298141286910447;0,0;False
1497475684,8012815;0,4502993198610834;-0,2596459807598281;0,0;False
1497475685,651942;0,403522733930198;-0,28158186976648025;0,0;False
1497475686,506676;0,35343246153350205;-0,29521114350803435;0,0;False
1497475687,3604589;0,30180040637270056;-0,30000121139172153;0,0;False
1497475688,220198;0,2497576467626748;-0,29576847354525065;0,0;False
1497475689,0769632;0,1994073566652683;-0,2826371208199918;0,0;False
1497475689,9886067;0,1491893104726144;-0,2593416618632102;0,0;False
1497475690,8932445;0,10442926740661285;-0,22749387171469632;0,0;False
1497475691,7578852;0,06775871359683935;-0,18990754548604397;0,0;False
1497475692,611653;0,03852707486831386;-0,14707962471447902;0,0;False
1497475693,4664037;0,01708681898528186;-0,09980158655318694;0,0;False
1497475694,3251116;0,004078106262505099;-0,049297935340514513;0,0;False
1497475695,1798139;1,0019499713742608e-05;0,002451883191275039;0,0;False
1497475696,033421;0,004911405546650427;0,05406279684233749;0,0;False
1497475696,8861434;0,018606306131348227;0,10400881549520916;0,0;False
1497475697,7407734;0,04074540106631741;0,15095558513361051;0,0;False
1497475698,5943825;0,07060509386395444;0,19333624959617476;0,0;False
1497475699,5013013;0,10981112140357063;0,2320121426515474;0,0;False
1497475700,3570087;0,1527054900461688;0,26135480715788173;0,0;False
1497475701,2136612;0,20001698900474857;0,2828533674657316;0,0;False
1497475702,0743124;0,25068859228411466;0,295925127881961;0,0;False
1497475702,9280024;0,30237657758628145;0,2999972129112344;0,0;False
1497475703,7847314;0,35417555759631675;0,29507569524913;0,0;False
1497475704,6413965;0,40434146934117865;0,2812795306499142;0,0;False
1497475705,499072;0,4513697494637653;0,2590234234534061;0,0;False
1497475706,3507009;0,49365805562681253;0,229135436979236;0,0;False
1497475707,2074525;0,5303372462986309;0,19222831800252277;0,0;False
1497475708,066123;0,5601154555820165;0,1494901822470426;0,0;False
1497475708,974802;0,5831145280199431;0,09926646590923012;0,0;False
1497475709,8274932;0,5959680659717645;0,049099288823964395;0,0;False
1497475710,6812594;0,6000019139016759;-0,002596330775621734;0,0;False
1497475711,534869;0,5950866397638483;-0,05414517228074507;0,0;False
1497475712,4115355;0,5808479164124494;-0,10550869762125281;0,0;False
1497475713,2672455;0,5584253046942926;-0,1523932560554512;0,0;False
1497475714,1209464;0,5283270591580598;-0,19461166691464493;0,0;False
1497475714,9745762;0,4914125101165113;-0,23101452862017327;0,0;False
1497475715,8292246;0,44872808122177066;-0,2605491471329311;0,0;False
1497475716,684996;0,4015274416169563;-0,28230738244806414;0,0;False
1497475717,5376983;0,35146368483901846;-0,2955606713564585;0,0;False
1497475718,4414127;0,29676457755644736;-0,29998905667764275;0,0;False
1497475719,2960434;0,2451055610002587;-0,29494037261772355;0,0;False
1497475720,1496894;0,19514602900051242;-0,2810839922389216;0,0;False
1497475721,0114844;0,14789082143817447;-0,2585821772230853;0,0;False
1497475721,8692524;0,10545179069056818;-0,22836895764148776;0,0;False
1497475722,73591;0,06857368514193274;-0,19089987545780485;0,0;False
1497475723,5885751;0,03916205269901463;-0,1482028345884417;0,0;False
1497475724,4475045;0,017433199774728014;-0,10077813570079193;0,0;False
